id	replyCount	likeCount	publishedAt	authorName	text	authorChannelId	authorChannelUrl	isReply	isReplyTo	isReplyToName
UgzSrD0cVFKkKKAa2IR4AaABAg	0	1	2018-06-20 17:47:14	AMERICA 1ST	No matter what this guy says she just keeps trying to lead him to say something bad about Trump and his policies...but this was going on in the Obama days as well, a lot of the stories are false to make Trump look bad and even some of the pictures that have been going around talking about how bad Trumps policies are were actually pictures from the Obama years, notice when he tries to take it back to 2014 she immediately cuts him off saying...&quot;I dont want to talk about 2014&quot; why is it because that was Obama time?!?!?! so transparent...It is despicable that they have no problemm using children to try and destroy a political opponent.	UCPurJjxuH_5eRC5mDWOCzrQ	http://www.youtube.com/channel/UCPurJjxuH_5eRC5mDWOCzrQ	0		
UgxZXRbFexsNub-hfvp4AaABAg	0	1	2018-06-20 17:43:39	tex Lalongbow	don&#39;t thay know in the election it won&#39;t make a difference just like the last poles were wrong	UCpxZf7QDz7KJujmnp_F6LOQ	http://www.youtube.com/channel/UCpxZf7QDz7KJujmnp_F6LOQ	0		
UgwbY6aaG8kuFaDqDwF4AaABAg	0	1	2018-06-20 17:42:56	food	if Americans are arrested they are all all separated from their kids. this fake outrage from Democrats and fake news is pathetic.	UC_qs57yRVd1_U8ZiYaZZHGw	http://www.youtube.com/channel/UC_qs57yRVd1_U8ZiYaZZHGw	0		
Ugx5sc0kR04DsF2ESXt4AaABAg	2	1	2018-06-20 17:40:58	food	it&#39;s all about the midterm for the Dems. this will backfire on them. they haven&#39;t spent a second covering the 800,000 American babies killed by abortion separated from mother&#39;s. they won&#39;t cover all the homeless americans. they won&#39;t cover ms13 killing our citizens or drugs pouring in from Mexico killings thousands of our kids a year. becuase Dems and the fake news are normally bankrupt and the American ppl are beginning to see it. they care about 1 thing. replacing and supplanting Americans with foreign voters even if it goes against the will of Americans	UC_qs57yRVd1_U8ZiYaZZHGw	http://www.youtube.com/channel/UC_qs57yRVd1_U8ZiYaZZHGw	0		
Ugx5sc0kR04DsF2ESXt4AaABAg.8hicVP5hx-S8hiyDYAmYlU		0	2018-06-20 20:50:46	Dorothy Harris	how is it going to backfire? my motivation for November is going to be Charlottesville. What's yours?	UCmkQV5BeFbzXXbrruRrjxjQ	http://www.youtube.com/channel/UCmkQV5BeFbzXXbrruRrjxjQ	1	Ugx5sc0kR04DsF2ESXt4AaABAg	food
UgwP4S6wFkQa3PHWjsl4AaABAg	0	0	2018-06-20 17:32:54	K P	Hit the cartels in their wallet$ make cannabis legal.	UC_9XeQ0Li7ckpKE8DLv484Q	http://www.youtube.com/channel/UC_9XeQ0Li7ckpKE8DLv484Q	0		
UgwjpPZ378ZpJgf0hcR4AaABAg	0	0	2018-06-20 17:27:19	Fitness & Friends ,with Barb	they are criminals,when they break the law.<br />when a rapist,or other person who has km ids,breaks the law,they do not take their kids behind bars with them!	UCgZWE7UMy0cr_cqSJL-oiXg	http://www.youtube.com/channel/UCgZWE7UMy0cr_cqSJL-oiXg	0		
UgwgCT4EAQUrqwmbbl94AaABAg	0	0	2018-06-20 17:25:22	Fitness & Friends ,with Barb	they need to not cross the border.<br />illegals, n just know the consequences of doing this..	UCgZWE7UMy0cr_cqSJL-oiXg	http://www.youtube.com/channel/UCgZWE7UMy0cr_cqSJL-oiXg	0		
UgyX8afGpsyYQTU3S454AaABAg	0	0	2018-06-20 16:59:00	Ted Nugent	Are people still smokin mexican weed?	UCkDiD3fjsSXVFOnEkVoTNuA	http://www.youtube.com/channel/UCkDiD3fjsSXVFOnEkVoTNuA	0		
UgwObcopMiXrdR_oo1Z4AaABAg	0	0	2018-06-20 16:57:37	Manuel Perdomo	Look the faces of those liberals; they were really disappointed with Mr. Padilla.	UCFNlIx3Vw79mEjjIRTML9jw	http://www.youtube.com/channel/UCFNlIx3Vw79mEjjIRTML9jw	0		
UgzkqZNvOajpJDPdguN4AaABAg	0	0	2018-06-20 16:55:03	Nizia Harrison	It seems like he&#39;s being trained what to say what not to say it it&#39;s it&#39;s crazy it this is ridiculous I wouldn&#39;t be surprised if they giving him a nice check to to be quiet	UCoYzMx4nOjkyz5h-xi4Kl1w	http://www.youtube.com/channel/UCoYzMx4nOjkyz5h-xi4Kl1w	0		
UgwqwgY-LQRitEYma7Z4AaABAg	0	0	2018-06-20 16:53:54	ClayDog	They are illegals!!!!!!! What do people not understand? CNN= crisis actors	UCg4hKyvcTbYjxObOkORz46w	http://www.youtube.com/channel/UCg4hKyvcTbYjxObOkORz46w	0		
UgxK9zHmbCfOWPI3DjB4AaABAg	0	0	2018-06-20 16:53:14	Nizia Harrison	I understand his point about the crimes and drugs and everything that&#39;s going on but it seems like he&#39;s flipping the questions around and not talkin about the main point about children being in cages and all that stuff like that it seem like everybody is just like doing the hiding or staying quiet they don&#39;t know what to do it&#39;s it&#39;s just crazy I don&#39;t know I just pray I just pray those kids a safe I hope they do get back with their families regardless if they get the part or not it&#39;s not right for them to do children like that they have no clue what&#39;s going on at the end of the day it&#39;s all about money to them	UCoYzMx4nOjkyz5h-xi4Kl1w	http://www.youtube.com/channel/UCoYzMx4nOjkyz5h-xi4Kl1w	0		
Ugw6rFJAfriOh4424nJ4AaABAg	0	1	2018-06-20 16:47:56	Paul Deahl	Unfortunately, the interviewing reporter lady did not listen or even try to look at it objectively. While he was speaking the reporter was thinking of follow up questions. <br /><br />The illegal immigrants made a conscious decision to put their family in this situation and when they break the law, of course the children are separated. What do you want, the kids to stay in the same jail cell as the parents? <br /><br />RIDICULOUS!	UCb5gkF340kpXSdxH5U081eg	http://www.youtube.com/channel/UCb5gkF340kpXSdxH5U081eg	0		
UgwiRH6BAT-rcvEqL1Z4AaABAg	0	0	2018-06-20 16:41:11	Jason Larsen	Got to love a reporter that doesn’t get the answer she wants and decided to inject her ignorant opinions	UCvVnkXetWHhs76lQz6brnzw	http://www.youtube.com/channel/UCvVnkXetWHhs76lQz6brnzw	0		
UgwzTdLjYdbqEoLRzCx4AaABAg	0	1	2018-06-20 16:19:38	2ears 1mouth	Scenario - woman is driving down the street with a police car behind her suddenly the police car puts on the flashing lights and the woman pulls off the road. The officer approaches the car and tells the woman her left brake light is out. the officer then asks to see her license, registration and proof of insurance, standard police procedure. After checking out her ID and other credentials the officer returns to the car and tells the woman there is an outstanding felony warrant on you and you are now under arrest. The officer now notices there is a small child in the backseat. The officer puts the woman in cuffs and asks her is there someone that can watch your child because the law/courts rulings prevent children from going into lockup. Woman says there is no one so the officers calls for a county CYS (Child Youth Service) rep to take over the situation. CYS may have facilities for this type of situation or they may defer to local Foster Care services. This is probably done daily in the country and I have never seen the major networks cry over this procedure and give it daily coverage, because they are OK with it or they don&#39;t care. But when this same procedure is applied to people illegally crossing the border it is now a travesty. Because of the social/political agenda of many, the laws that apply to Americans should not apply to illegal immigrants.	UCPLv0mls3R65U3-oLWgPTbQ	http://www.youtube.com/channel/UCPLv0mls3R65U3-oLWgPTbQ	0		
UgzSN0tRDGm_saI6std4AaABAg	0	0	2018-06-20 15:55:48	ISS	This dude is seriously not answering her question. First he start talking about things back in 05. Then start talking how the Zero Tolerance Policy works. WTF. Get to the point!<br /><br />He obviously telling lies. He is basically saying it&#39;s all lies. LOL	UComqmsbPx1gxM0W9JjRTPEA	http://www.youtube.com/channel/UComqmsbPx1gxM0W9JjRTPEA	0		
UgxxUlQwtBhnfQYt8h54AaABAg	0	0	2018-06-20 15:36:26	Watogo	Real news the majority of American citizens want the rule of law enforced and our borders secure. These families are aware of their consequences they have been warned. Funny how Democrats didn’t call them internment camps win President Clinton and Obama did the same thing. Now that Trump does he is Hitler , how phoney.	UCwdEyGbUfnibhy34Abh7WSw	http://www.youtube.com/channel/UCwdEyGbUfnibhy34Abh7WSw	0		
UgygE5Uu15qdBr_36Dp4AaABAg	0	0	2018-06-20 15:35:43	Terry JP	&quot;i don&#39;t want to go back to 2014&quot; translation, I loved obama and hate Trump, simple.	UCDlgWIHBo6QdL6_yZzWo7ng	http://www.youtube.com/channel/UCDlgWIHBo6QdL6_yZzWo7ng	0		
Ugz43RtIPbcasFVleuV4AaABAg	0	0	2018-06-20 15:24:57	Jean Jones	American Vets sleeping in streets all over nationwide, with no housing available. <br />Americans debt 21 Trillion! And the liberals are fighting for Foreign Nationals to be admitted with NO SKILLS, NO ENGLISH, NO EDUCATION to be admitted by the thousands... ? ? ? to lay up on the American taxpayer. <br /> Thank God we have President Trump to fight and follow the laws, clean up this insanity. <br />I&#39;m glad our Homeless shelters don&#39;t have TVs to see how much better we treat Foreign Nationals than we do our own homeless Vets who fought for our country.	UCRlPzmNp8-1p01dx85AxS0w	http://www.youtube.com/channel/UCRlPzmNp8-1p01dx85AxS0w	0		
UgwHIhiyXV29RtEzaWp4AaABAg	0	0	2018-06-20 15:24:37	Jean Jones	Showing this crap on the news is nothig but a liberal tactic to get votes in NOV... these Dem&#39;s will do anything to remain in office and get reelected . I will NEVER vote for a Dem again in my life.	UCRlPzmNp8-1p01dx85AxS0w	http://www.youtube.com/channel/UCRlPzmNp8-1p01dx85AxS0w	0		
UgxawV1m4LDdsADKbeN4AaABAg	0	0	2018-06-20 14:54:43	Andy Atkins	Follow the laws stop coming here	UCcdsipjY66hnb-SDR4qlJzA	http://www.youtube.com/channel/UCcdsipjY66hnb-SDR4qlJzA	0		
UgzJfxqsxKk_PSW804x4AaABAg	0	1	2018-06-20 14:24:29	Commander Coop	i love how when he mentioned 2014 she immediately stopped him because if he had continued he would have pointed out the policy back in 2014 was so similar its insane	UC5_4vjUUW1GtYPppW4eRhFw	http://www.youtube.com/channel/UC5_4vjUUW1GtYPppW4eRhFw	0		
UgywO1H1idp9uORsGcp4AaABAg	0	0	2018-06-20 14:21:21	Mdamonette	take the kids. the parents know da deal when theu cross dat borda	UC-J0jkHeVRfHGwv2_dksRbQ	http://www.youtube.com/channel/UC-J0jkHeVRfHGwv2_dksRbQ	0		
UgxQEblgRHhvYCXj-QF4AaABAg	0	0	2018-06-20 14:16:53	yonni onelove	Liberals want to create a world with no borders at the expense of those innocent kids	UCU-lXcIdj_10J7gKOFZNdrQ	http://www.youtube.com/channel/UCU-lXcIdj_10J7gKOFZNdrQ	0		
Ugwr8XpDtQqeemr8Hwh4AaABAg	0	0	2018-06-20 14:06:27	Walt Schmidt	Yup. Obummer looked the other way for 8 jeers.	UCd-6xhVAW04wZbxj_Z-i9xA	http://www.youtube.com/channel/UCd-6xhVAW04wZbxj_Z-i9xA	0		
UgwsNOIh73scYFGyOpl4AaABAg	0	0	2018-06-20 13:57:35	Debra Frakes	Illegal entry is criminals using children of others to gain entry into US.	UCDeLebRByEhxcEnMWZZrRFQ	http://www.youtube.com/channel/UCDeLebRByEhxcEnMWZZrRFQ	0		
Ugw3wpYxIWgl8KZc7P14AaABAg	0	0	2018-06-20 13:42:52	T Dutch	And after leaving the United Nations that puppet on a string and wannabe dictator papa Don Trump freely can water board all those 2 to 10 years old mexican criminals and perhaps build a few cute gas chambers.	UCTDob1PQjEmWEP_IP8IgFJQ	http://www.youtube.com/channel/UCTDob1PQjEmWEP_IP8IgFJQ	0		
Ugz8RuYkKnLuDpj5cy94AaABAg	0	0	2018-06-20 13:31:26	El Mestizo gObLiNo	Remember that Israel our greatest ally is shooting kids at the Gaza and West Bank borders, why isn&#39;t anyone crying about that?	UCPYdpE7fgKJLbsboRwsl8kA	http://www.youtube.com/channel/UCPYdpE7fgKJLbsboRwsl8kA	0		
Ugyl3Ox9UzYrggOg4t14AaABAg	0	0	2018-06-20 13:23:51	M B	Why is it inhuman when people brake the law for years and then all the sudden we start to enforce the law . The United States Cannot continue to help the rest of the world , we must help our country first . If you don’t like these policies leave.	UC3IVNBxyDVuDTTrMplmkwgw	http://www.youtube.com/channel/UC3IVNBxyDVuDTTrMplmkwgw	0		
UgzDCCqCq_QRPwDcSPd4AaABAg	0	0	2018-06-20 12:32:02	Mike 0355	That&#39;s bull she said she dose it want to go back to 2014 because President Obama adminstration is responsible for all this. Had Obama adminstration not took in these unaccompanied children we would not be having this problem	UCvJayQouOKqUVNenuae0nBw	http://www.youtube.com/channel/UCvJayQouOKqUVNenuae0nBw	0		
Ugx9nZhXVdkLRsMXpmt4AaABAg	0	1	2018-06-20 11:30:49	Amber's Smirking Revenge	Notice how she cut him off when he mentioned previous attempts were unsuccessful? I don&#39;t envy that guy. It must be a rough job.	UCNduSohq94nr8YQFk_lEJxw	http://www.youtube.com/channel/UCNduSohq94nr8YQFk_lEJxw	0		
Ugxtql5uE2j-AvzvtRB4AaABAg	0	1	2018-06-20 11:26:58	MyCarpetmuncher69	So, I’m a single parent, US citizen, I break the law my child gets taken away from me and I’m the victim now.	UC_h4-Euf1lfgMnHNi8URUlg	http://www.youtube.com/channel/UC_h4-Euf1lfgMnHNi8URUlg	0		
UgwtEyjoURLPCQ6fYU14AaABAg	0	0	2018-06-20 09:44:39	Aotearoa Excubitores	&quot;I dont want to hear anything back in 2014&quot; lol clearly she doesnt want complete facts by the one who knows the real situation. You are living a nice life and gajillions in your mansion and your nice CBS studio, so stfu of being care very much whild ure just getting informed.	UC8UTs9YBKyFH7cpi5reZzUw	http://www.youtube.com/channel/UC8UTs9YBKyFH7cpi5reZzUw	0		
Ugz8FVu5rc8MK8LVho94AaABAg	0	2	2018-06-20 09:28:59	It is what it is.	Congratulations to the Border Patrol Chief. Excellent answers especially when you mentioned that families started being separated in 2014.	UCrvFpyDo1bQ6vNdmimBIXiA	http://www.youtube.com/channel/UCrvFpyDo1bQ6vNdmimBIXiA	0		
UgxXwqzv2cbmO7uPelR4AaABAg	0	0	2018-06-20 09:10:29	Leota Coakley	The broke the law ok then Trump needs to be lock up he broke the law by not paying taxes not paying his workers took American money for him to buy hotels and stuff to make him and his family money. He ask I run and did not fight for America because daddy money help him get out. TRUMP LICK HIM UP	UCxz6Fwd4iPvYPhDCIWfywZQ	http://www.youtube.com/channel/UCxz6Fwd4iPvYPhDCIWfywZQ	0		
UgwX0078QhX7uZgrQI14AaABAg	0	0	2018-06-20 08:06:57	indviduation	Colorado, California Nevada, Alaska, Washington, and Oregon legal recreational cannabis, lets make it federal and help lower the violence in Mexico and Central America.	UCqR78utHzn4mvYnyYvfQg6A	http://www.youtube.com/channel/UCqR78utHzn4mvYnyYvfQg6A	0		
UgziQHJXsr4dbXnsfcV4AaABAg	0	6	2018-06-20 08:03:31	EvilEddy	Gayle can&#39;t listen she&#39;s too busy trying to prove a point.	UCrgTMTvULQIUCOxjbLSB2jw	http://www.youtube.com/channel/UCrgTMTvULQIUCOxjbLSB2jw	0		
Ugw_lver0ckj2DsLHN14AaABAg	0	0	2018-06-20 07:14:48	maria robles	This is bs, why not deportem altogether immediately ??? Why detained their parents in one jail and children in others, put families together, and send them back home immediately, all about money, this snake sessions just want his jails full and pass the bill to trump, that is all this bs about it!!! DIRTY MONEYYYY	UCvFOxQRqnoYvWPuY7Dm4Gaw	http://www.youtube.com/channel/UCvFOxQRqnoYvWPuY7Dm4Gaw	0		
UgyizhJyBfKfODNsQXR4AaABAg	0	0	2018-06-20 07:09:34	Margaret Jerkins	Senor Padilla, Como Esta? Habla con tu corazon, no mas. Ayuda tu gente.	UC4pajAOlpNQRTDaOC4ek3jw	http://www.youtube.com/channel/UC4pajAOlpNQRTDaOC4ek3jw	0		
UgzvbZlq2BBsgDjD7Il4AaABAg	0	0	2018-06-20 06:47:45	Doug Mac	Is it fake news or is he fake? The people tell her they sneak the children away and they don&#39;t tell them where they are. That&#39;s not fake. It comes straight from them inprisond people.	UCn829XJsbI7z7GZiObcXiIw	http://www.youtube.com/channel/UCn829XJsbI7z7GZiObcXiIw	0		
UgxITMpsc7wQc01EQSZ4AaABAg	0	3	2018-06-20 06:28:54	A man has no name	Why do ignorant Americans assume that anybody that speaks Spanish must be a Mexican?<br /><br />Mexico&#39;s Foreign Affairs Minister Luis Videgaray said Mexico has been informed by the Department of Homeland Security that since April — when the &quot;zero tolerance&quot; policy was enacted — that nearly 2,000 children have been separated from their parents.<br /><br />Of those cases, only 21 of the children were originally from Mexico. Twelve of those children, he said, have already been deported back to the country. Most of the cases involve children from Guatemala, Honduras, and El Salvador.<br /><br />While children from Mexico comprised roughly 1% of children separated from their parents, Videgaray said Mexico would stand alongside Central American nations in opposing the US policy, and call on the international community to press the US to stop the practice.<br /><br />More Mexican immigrants have returned to Mexico from the U.S. than have migrated here since the end of the Great Recession in 2009, according to a new Pew Research Center analysis of newly available government data from both countries. The same data sources also show the overall flow of Mexican immigrants between the two countries is at its smallest since the 1990s, mostly due to a drop in the number of Mexican immigrants coming to the U.S.<br /><br />From 2009 to 2017, more than 2 million Mexicans and their families (including U.S.-born children) left the U.S. for Mexico.	UCPmV7tI_4sHpMfMQp1ZD7dg	http://www.youtube.com/channel/UCPmV7tI_4sHpMfMQp1ZD7dg	0		
UgziHUVwUI6J9LAN29d4AaABAg	0	0	2018-06-20 06:20:18	jay blood	This man is painting a picture he can feel better about. To the best of my knowledge they do not take citizens children away for a ticket or a misdemeanor. That&#39;s basically what we&#39;re taking away these children for. But if he says that we take American citizens away when they break the LAW and says that we got a full-blown and M 13 gang member last week, then we think that these immigrants are worse than what they really are were talking about a misdemeanor offense for most of the people. But keep in mind asylum-seekers who come to the port legally also have had their children removed.	UCUYxf8k3Jqoc-0Qzp6wvq5w	http://www.youtube.com/channel/UCUYxf8k3Jqoc-0Qzp6wvq5w	0		
UgyOQas2flsDK-B6ZCp4AaABAg	0	0	2018-06-20 06:18:00	Mellow Radio	Great job Sector Chief. Keep up the great work. Break the law wether citizen or not it’s going to be applied. Love the blatant cutting off of the reporter once he tells her the real story.	UCZVd8-TJuw6SgscXp5JcgsQ	http://www.youtube.com/channel/UCZVd8-TJuw6SgscXp5JcgsQ	0		
UgySEGkiOkWHSthnw5Z4AaABAg	0	0	2018-06-20 06:02:20	Tyler James	they are liars that&#39;s why its misinformation you are knowingly spreading false information CBS is fake news	UCc2EvxRY8AY34SThLjgAPeA	http://www.youtube.com/channel/UCc2EvxRY8AY34SThLjgAPeA	0		
UgwHCHXs11F9Ud5cn2R4AaABAg	0	0	2018-06-20 05:54:42	Maria Ponce	How often do these patrol agents actually capture and arrest drug smuglers and criminals. All I see them doing is arrest families and separate families. Mr Padilla you are a traitor. ..did you forget that your ancestors immigrated to the U.S?	UCJJ4HGukdOn-ye6L6z6NNhg	http://www.youtube.com/channel/UCJJ4HGukdOn-ye6L6z6NNhg	0		
Ugw79BW2t78qXLhjIOh4AaABAg	0	0	2018-06-20 05:48:15	allison481959	darm democrats fix the loop holes do your damn jobs so this doesnt have to happen!	UCOeDtkQVBDSxslDSq67udXA	http://www.youtube.com/channel/UCOeDtkQVBDSxslDSq67udXA	0		
Ugymg2FSMgqKGLLlaKF4AaABAg	0	1	2018-06-20 05:45:16	A man has no name	This guys Father came illegally also. I know him he is from Mission Texas.	UCPmV7tI_4sHpMfMQp1ZD7dg	http://www.youtube.com/channel/UCPmV7tI_4sHpMfMQp1ZD7dg	0		
UgxDy4l0XSt6dmqzPvV4AaABAg	0	0	2018-06-20 05:31:16	Melissa W	King doesn&#39;t want to go back to 2014, because that is when her precious Obama was president.	UC30k2Lybopux4Yz0vjDyqpw	http://www.youtube.com/channel/UC30k2Lybopux4Yz0vjDyqpw	0		
Ugzo-MjlnpK_-3vK9lN4AaABAg	0	0	2018-06-20 05:27:14	SoulFyre	Illegal immigration is a real problem, but this isn&#39;t the solution. When people say &quot;just don&#39;t come here,&quot; I don&#39;t think they grasp why most illegals do so. These people are desperate and they feel that they can make a life here. The crappiest conditions here have nothing on those in the countries they are coming from.<br /><br />It&#39;s a complex issue, there are 11 million illegal immigrants in the U.S., most from Mexico and other hispanic countries, but a quarter from other countries around the world. You can&#39;t just round all these people up, it&#39;s literally impossible. It&#39;d be easier to go after those that have been convicted of a crime other than crossing illegally. That&#39;d be around 800,000 or you could focus on those convicted of felonies which would be around 300,000. More realistic than 11 million, but still a large undertaking, but I&#39;d rather my tax dollars go to deporting violent immigrants over those who&#39;ve only crossed illegally. Of course, those people we do deport will just come back. We catch around 16,000 illegals attempting re-entry a year.<br /><br />This is one of those issues where targeting the individual is a costly waste of time. These people are being hired, by farmers, by corporations, you name it. So you&#39;d have to punish the employers to get any real head way. Of course, most large farms are reliant on migrant workers. In Alabama in 2011 after a crackdown on illegals caused many workers to leave, farms were suffering because they didn&#39;t have anyone to harvest their crops. So dozens of unemployed Americans were taken to a tomato farm so they could get work and save the harvest. Only 3 lasted a whole month.<br /><br />This issue is more complex than building a wall and rounding everyone else up. Both sides of this debate are unwilling to get together and come up with different solutions so they just stick with what they know and that&#39;s just going to fail again and again.	UCTfjiKfNgdWM4-lxSsecepQ	http://www.youtube.com/channel/UCTfjiKfNgdWM4-lxSsecepQ	0		
Ugzz4H1m5WG5IHBCIpd4AaABAg	0	0	2018-06-20 05:10:22	Craig Barber	She&#39;s a liberal party pretend journalist, thanks to Oprah! She has no idea what it means to live by common sense! Go to Mexico and push them to clean up their country laws!	UCntWmwa9XboSCieVw3PSFzg	http://www.youtube.com/channel/UCntWmwa9XboSCieVw3PSFzg	0		
Ugz1VwJYzZESTn2fZ_Z4AaABAg	0	0	2018-06-20 05:04:02	Studio G Vision	I&#39;m taking your kid. Don&#39;t worry. Here is a sheet of paper. All good now.	UC6_oIXWsCX1_BsuwyEXhRHA	http://www.youtube.com/channel/UC6_oIXWsCX1_BsuwyEXhRHA	0		
UgyNUSTHp114ok2E3b14AaABAg	1	0	2018-06-20 04:56:59	The Real Man	Those moms and dads deserve life in prison for this child abuse and send the children to the Mexican president so he can take care of his people !!!	UCaJhBV2UwsUrP_WeqXbKZAA	http://www.youtube.com/channel/UCaJhBV2UwsUrP_WeqXbKZAA	0		
UgyEA6CU13dEcYwpyxJ4AaABAg	0	0	2018-06-20 04:42:17	Patriot of Justice	I appreciate the work of the Border Patrol.	UCs1VnQh8BG0dWL5dbgCtvdQ	http://www.youtube.com/channel/UCs1VnQh8BG0dWL5dbgCtvdQ	0		
UgwQXIpxR1Oa44fUlvJ4AaABAg	0	1	2018-06-20 03:43:08	No Is No.	A politically biased interview taking the word of an illegal who would lie against the border patrol who&#39;ve been rushed at w/rocks thrown at them, subjected to diseases formally eradicated in the USA, shot at/killed and fingers cut off to be left on the roadside to die in a vehicle. These drug cartels know who the border patrol agents are because of infiltration. Not to mention bags of dismembered bodies left to be found in parking lots, you don&#39;t typically hear about on regular news. Try defending our law enforcement officers, for a change.	UCJkcnPk8tzzAugHS9Kwjupg	http://www.youtube.com/channel/UCJkcnPk8tzzAugHS9Kwjupg	0		
Ugz3PzM-Rrdqkdbt80t4AaABAg	0	0	2018-06-20 03:20:20	Dr. Tech	The parents of these children either put them on this dangerous journey alone, or they took the children with them as they made attempt to break the law. [and got caught] So who is at fault here?	UCaA3cc4J65EaPparXk9va_Q	http://www.youtube.com/channel/UCaA3cc4J65EaPparXk9va_Q	0		
Ugyhz3Gf3vnDlPGnwYp4AaABAg	0	0	2018-06-20 03:14:57	Officer_Caleb	The fact of the matter is, they have been doing this for Decades and now because President Trump is in office everyone is freaking out. It happened under the Obama Admin. and same here. The only difference is that we are now enforcing our Immigration laws. US Customs and Border Protection, along with HHS takes care of these children and more often then not the Children are returned to the parents and/or relative.	UClseen5mSNl-mrRcqWkJ19A	http://www.youtube.com/channel/UClseen5mSNl-mrRcqWkJ19A	0		
UgxYC4DUZ3nramiVvJh4AaABAg	0	0	2018-06-20 03:13:21	genius1107 !	Obama sucks	UCCJNKi42k7t8-9xdTwRS6bQ	http://www.youtube.com/channel/UCCJNKi42k7t8-9xdTwRS6bQ	0		
UgzHh_rXVQLfievhoiJ4AaABAg	2	6	2018-06-20 03:05:21	colonel 100	People here blaming the victims for their children being taken away<br />Explain this, how do the parents know their children would be taken away? Is there somewhere in Mexico or central America that explains American law to thousands of parents fleeing their countries ?	UCltDipn3GRVymalBlnXWfww	http://www.youtube.com/channel/UCltDipn3GRVymalBlnXWfww	0		
UgzHh_rXVQLfievhoiJ4AaABAg.8hh3IDrrgkJ8hk97UK5qCp		0	2018-06-21 07:54:02	sarai diaz	Exactly!	UCwDaHIcXdmOFosf_W3I_Eew	http://www.youtube.com/channel/UCwDaHIcXdmOFosf_W3I_Eew	1	UgzHh_rXVQLfievhoiJ4AaABAg	colonel 100
UgzHh_rXVQLfievhoiJ4AaABAg.8hh3IDrrgkJ8hicp8fHsfo		0	2018-06-20 17:43:48	M H	colonel 100 Preach! A rational mind.	UCFh6J40UsqasuhKx58WpUeQ	http://www.youtube.com/channel/UCFh6J40UsqasuhKx58WpUeQ	1	UgzHh_rXVQLfievhoiJ4AaABAg	colonel 100
UgyYlqQAPwLFGC1A1ml4AaABAg	0	0	2018-06-20 02:48:11	Josh Ram	WOW! Seriously reporter lady?? You first cut him off in regards to 2014 (of course because they want to focus the blame on TRUMP) then she cuts him off again in regards to a story that was circulated (attacking trump again) and she says &quot;I&#39;m not talking about that&quot;. No of course your not you biased pig. Its because you want to make all your watchers make sure they dont lose focus on blaming trump. What a liberal robot. She laughs at his response. Typical demeaning attitude of &quot;I&#39;m not here to listen...i&#39;m here to talk to you with my agenda&quot;. This guy is the CHIEF of border patrol lady!! Humble yourself and listen! Geez.	UC3wzal-x1EvxYWXdSW4IQJw	http://www.youtube.com/channel/UC3wzal-x1EvxYWXdSW4IQJw	0		
Ugz39SwstE907u1IApx4AaABAg	0	0	2018-06-20 02:36:04	Govhater	anti American CBS	UC1rIjoaGLjTPLxB-7WDTjfA	http://www.youtube.com/channel/UC1rIjoaGLjTPLxB-7WDTjfA	0		
Ugze9K1-UZukX8JdISB4AaABAg	0	0	2018-06-20 02:13:24	Czerny	You don&#39;t want to be separated from your kids? Take them, turn around, go home, and apply for immigration legally.	UCmAmtfm-kcp99IsQ3zw0Now	http://www.youtube.com/channel/UCmAmtfm-kcp99IsQ3zw0Now	0		
Ugw7EkVGjp8KjGPZr-h4AaABAg	0	0	2018-06-20 02:06:23	Czerny	King interrupts Padilla when he mentions 2014. Of course she doesn&#39;t want to &quot;go back to 2014&quot; because that was on Obama&#39;s watch. Then she repeats hearsay from the illegals as truth. Her agenda is obvious.	UCmAmtfm-kcp99IsQ3zw0Now	http://www.youtube.com/channel/UCmAmtfm-kcp99IsQ3zw0Now	0		
UgwkWDy0re1-9G_o16J4AaABAg	0	0	2018-06-20 01:48:49	Daniel Mount	This is funny how Gail cuts this guy off as he was trying to mention 2014 when Obama was the so-called President and he would have made Obama look bad. He would have taken away from the Anti-Trump Agenda. These Democrat Reporters are all against our great President Donald Trump. The President is not a part of these evil Democrats Anti-American and Anti-Christian agendas that is why they The Democratic House of Representatives and the Anti-American, Anti-Constitution, Anti-Freedom, News Medias are all giving him a hard time all of the time. They suck.	UCxPSOyXxv_DmZa_wEqlKeMQ	http://www.youtube.com/channel/UCxPSOyXxv_DmZa_wEqlKeMQ	0		
UgwB1U9IUOyei2x0tXN4AaABAg	0	0	2018-06-20 01:43:35	onlythewise1	all these children are invaders there here to vote for open borders and to bring in more of there relatives	UC0tu-zkVthKZLu51dgx2HpQ	http://www.youtube.com/channel/UC0tu-zkVthKZLu51dgx2HpQ	0		
UgwvbEUKRT2mbqV_Dfl4AaABAg	0	0	2018-06-20 01:42:20	David Meyer	There are refugees in many other countries maybe we should let all of them in the US too?	UCuisOBaQDZo-dt1KrHYAzow	http://www.youtube.com/channel/UCuisOBaQDZo-dt1KrHYAzow	0		
UgypArIMeBrFfZosFdR4AaABAg	0	0	2018-06-20 01:26:01	Steve Jones	obummers attempts to gain socialism and future votes and create more hand outs finally getting corrected, asylum seekers have official points of entry	UCpfXwrCTNyMb114KV8z2TrA	http://www.youtube.com/channel/UCpfXwrCTNyMb114KV8z2TrA	0		
