id	replyCount	likeCount	publishedAt	authorName	text	authorChannelId	authorChannelUrl	isReply	isReplyTo	isReplyToName
UgxTf2-SQg5a05TbsCZ4AaABAg	0	0	2018-11-26 00:08:21	Hueborn	Sorry. We still have plenty of illegals to ship out. Get rid of those first, then we can talk about other things.	UCkV3Bj3fHez53q_1JRTIISw	http://www.youtube.com/channel/UCkV3Bj3fHez53q_1JRTIISw	0		
Ugzsq3TDlFPTL3RsHuZ4AaABAg	0	0	2018-11-26 00:08:16	Kc Kc	Don’t let them in. They are not even in and have started the violence already (@ <a href="https://www.youtube.com/watch?v=SNWic0kGH-E&amp;t=3m28s">3:28</a>) hitting the border police with a 2X4 smh	UCzPFtzdjIUIwUmkZMiKpGJw	http://www.youtube.com/channel/UCzPFtzdjIUIwUmkZMiKpGJw	0		
UgwW3U90wbgWF-b4FHR4AaABAg	0	0	2018-11-26 00:07:34	Scott Terry	Go back home. Fight to make your country better.	UCRxTyVrE4zHehquNxJ6W7pw	http://www.youtube.com/channel/UCRxTyVrE4zHehquNxJ6W7pw	0		
UgzFoKwheslnbGzZbJN4AaABAg	0	0	2018-11-26 00:07:34	Mario Toledo	If they want a better future give us their women and we will breed them in trap houses and put them to work	UCKAr5VMuy4TDhD6LcNOgfiA	http://www.youtube.com/channel/UCKAr5VMuy4TDhD6LcNOgfiA	0		
UgzByRcL_FZ22O-LWDR4AaABAg	0	0	2018-11-26 00:07:33	Christopher Marcek	They just want to start trouble not interested in bettering their lives.	UCbvBiGRVn9dkXdyiCjsKfrg	http://www.youtube.com/channel/UCbvBiGRVn9dkXdyiCjsKfrg	0		
UgwuGomZzprqGW1mbQ14AaABAg	0	0	2018-11-26 00:07:32	SanDiego	INVADERS refused Mexican asylum, refused Mexican jobs, refused Mexican food ... INVADERS are thirsty to RAPE and PILLAGE the USA and control the drug trade in America!!!!	UClCajSDcjGmHzcIQKLIim0A	http://www.youtube.com/channel/UClCajSDcjGmHzcIQKLIim0A	0		
UgzLf0UKeyxQEZfIB2F4AaABAg	0	0	2018-11-26 00:07:25	HotWheels K!NG	They all have new clothes and shoes. There is something wrong with this whole picture. They have supposedly walked hundreds of miles. Shoes and clothes would be in tatters. Yet all I see is well fed freshly clothed individuals.	UC-ms3FUIw5n4uw6rdiHVG8g	http://www.youtube.com/channel/UC-ms3FUIw5n4uw6rdiHVG8g	0		
UgwIsJr0e0G6UtAUIyd4AaABAg	0	0	2018-11-26 00:07:18	David Rivas	I don&#39;t get it, once they get in the u.s. , what are they going to do and where are they going to stay or sleep	UCRdem3nMvSCfrujlHjE33Nw	http://www.youtube.com/channel/UCRdem3nMvSCfrujlHjE33Nw	0		
UgzzPCJB1So5J3ja5P14AaABAg	0	0	2018-11-26 00:07:10	ÆRO ŠPECIALIST	IF TRUMP CRASH LANDS IN AIRFORCE ONE IN MEXICO: <a href="https://youtu.be/PYYZFcvQfRg">https://youtu.be/PYYZFcvQfRg</a>	UCjpomXWmd6-I5i6n2vjCYtA	http://www.youtube.com/channel/UCjpomXWmd6-I5i6n2vjCYtA	0		
UgzZsHmwqbVTUNGA5lp4AaABAg	0	0	2018-11-26 00:07:08	Mario Toledo	We just need their women	UCKAr5VMuy4TDhD6LcNOgfiA	http://www.youtube.com/channel/UCKAr5VMuy4TDhD6LcNOgfiA	0		
UgyDUSox1FUh1Nzvjph4AaABAg	0	0	2018-11-26 00:06:58	NPC Hive Mindset	More than 500 you liars.	UCrZbU0B2-3XJRzJQWMojwWQ	http://www.youtube.com/channel/UCrZbU0B2-3XJRzJQWMojwWQ	0		
Ugw9-diqyMfOMzqTsop4AaABAg	0	0	2018-11-26 00:06:56	Brandon Morgan	To bad the migrants didnt bring money to bribe the police	UCW_toqCtXIRNl0G94lzmnBw	http://www.youtube.com/channel/UCW_toqCtXIRNl0G94lzmnBw	0		
UgwnDrJgFP40AyekTml4AaABAg	0	0	2018-11-26 00:06:44	blkhat117	We love to ignore reality but we cant ignore the consequences of ignoring reality. You dont think this is ALL engineered to produce this exact reaction? Wake up!	UCw-vrx-GHgPS69XrWY4hbVw	http://www.youtube.com/channel/UCw-vrx-GHgPS69XrWY4hbVw	0		
UgwNSBIdDNkSB2Zu0cB4AaABAg	0	0	2018-11-26 00:06:34	Stephany Pruitt	Where Is American infrastructure to deal with the humanitarian crisis. Trump has no allies because he put the middle finger up to all them. US had time to prepare. His answer is force. He has got to go!	UCpPItrwUkD20ZgIZ-lMxXqQ	http://www.youtube.com/channel/UCpPItrwUkD20ZgIZ-lMxXqQ	0		
Ugw3ltkkqmve5Ll_Tvp4AaABAg	0	0	2018-11-26 00:05:29	Michael Whitcher	Lock it up and throw away the key.	UCmiFIWzR-En149PHx96wfOQ	http://www.youtube.com/channel/UCmiFIWzR-En149PHx96wfOQ	0		
Ugxks_APHNO2FL3Dgzh4AaABAg	0	0	2018-11-26 00:05:07	Catalyst Hypnosis	Truth comes out	UCoL-epg6JwAgfftudOCslEQ	http://www.youtube.com/channel/UCoL-epg6JwAgfftudOCslEQ	0		
UgxiTy-MkTQuTtZGmix4AaABAg	0	0	2018-11-26 00:04:53	N B	Go Trump!	UCnKI1U4Dejdmpi6_nYHhcNA	http://www.youtube.com/channel/UCnKI1U4Dejdmpi6_nYHhcNA	0		
UgzfWmF4_SBPGUXYwhV4AaABAg	0	0	2018-11-26 00:03:52	H Pn	Shut it down!	UCMUUtzEHiJtKsbStywBG0RA	http://www.youtube.com/channel/UCMUUtzEHiJtKsbStywBG0RA	0		
UgwcDa6CKFpyASbs_cB4AaABAg	0	0	2018-11-26 00:03:46	Dean Louis	let them in ..after that ..deported them peacefully ..example ..4x4 ...	UCwKCwZFlCbV-3KfjKl7l6tw	http://www.youtube.com/channel/UCwKCwZFlCbV-3KfjKl7l6tw	0		
UgwvdmCIClcKRQOJvHB4AaABAg	0	0	2018-11-26 00:03:46	Francisco Lopez	They close the borders for people who want to enter Mexico. Meaning Americans are also be fenced in, and Mexicans going back to Mexico can&#39;t leave the US.... This sounds like east Germany all over again.	UCst0nfH3QSCPMiTKaGS0jLg	http://www.youtube.com/channel/UCst0nfH3QSCPMiTKaGS0jLg	0		
UgyRv6MMmwwHmFMRs-B4AaABAg	0	0	2018-11-26 00:03:35	Ottoman Maldonado	She said 500 while 5000 economic migrants are in Tijuana	UCBwD5LXo60pDZxp2IcOPh8Q	http://www.youtube.com/channel/UCBwD5LXo60pDZxp2IcOPh8Q	0		
UgzkV04cT5D-bwLokpV4AaABAg	0	0	2018-11-26 00:03:34	darrin ditcharo	Who is paying for all there cell phone Bill&#39;s. ?? They have better phones then me. How or who ??	UCqpxweQP4bYGUFj5o9vKm9Q	http://www.youtube.com/channel/UCqpxweQP4bYGUFj5o9vKm9Q	0		
UgwvguxurciHNHUbDP94AaABAg	0	0	2018-11-26 00:03:34	Grandraplady akaAMB	So now we have a the confrontation that trump and his fans ere hoping for. I&#39;m sure they all including trump feel better now. If normal and human steps had been taken to address this issue we wouldn&#39;t see this upheaval. I guess this makes it alright to use our military. Better still this gives trump a talking point for a news cycle. I&#39;ve seen angrier folks at a hockey game.	UCqFnEsBBMRKKiLOMeqIWxQw	http://www.youtube.com/channel/UCqFnEsBBMRKKiLOMeqIWxQw	0		
UgyglzO86f91erTU7LV4AaABAg	0	0	2018-11-26 00:03:21	Paul Ensor	But you clearly said only a few weeks ago that there was no caravan. Liars.	UCOuEZf7veqi50MOytglp5-w	http://www.youtube.com/channel/UCOuEZf7veqi50MOytglp5-w	0		
UgzjenfEHQlXG0aWUXt4AaABAg	0	0	2018-11-26 00:03:20	la bien señora	I feel sorry especially for the kids is so hard leave everything behind you ...imagine what you do if you are in this situation????	UCc_aQO-59lFTTWiWuZLV3Yg	http://www.youtube.com/channel/UCc_aQO-59lFTTWiWuZLV3Yg	0		
Ugz9M91uXN6LPg3fUGR4AaABAg	0	0	2018-11-26 00:02:54	Rod Lorenzo	We&#39;re all waiting next for the massive human rights violation Trump wants to launch. Use the troops to massacre every one of them. This will put the US on the world stage like Germany during WWII. A country that murdered immigrants for wanting a better life. GOD BLESS AMERIKKKA.	UCIxbff566g4dwI78KDuedVg	http://www.youtube.com/channel/UCIxbff566g4dwI78KDuedVg	0		
UgyhDsPE5FPsfy7Bt6Z4AaABAg	0	0	2018-11-26 00:02:38	Big TRAV	The caravan took asylum in Mexico. All that remains is the INVADERS. They REFUSED ASYLUM. ....	UCMNMhcf8kyzwA7r5knoeTEA	http://www.youtube.com/channel/UCMNMhcf8kyzwA7r5knoeTEA	0		
UgxQu4EVTAgo1gD_YMN4AaABAg	0	1	2018-11-26 00:02:17	Daniel A	Thank God Trump is president !!<br />And this is coming from a Hispanic,<br />Yes i said it i am Hispanic	UCGe2hYWvF_NjLSQZ_nZP8FQ	http://www.youtube.com/channel/UCGe2hYWvF_NjLSQZ_nZP8FQ	0		
UgzXD1xlllZHv1p_7_B4AaABAg	0	0	2018-11-26 00:02:08	Gregg Frederick	Cockroaches !	UCMqQoi10Bgawj14gRYvNjFg	http://www.youtube.com/channel/UCMqQoi10Bgawj14gRYvNjFg	0		
UgzouwCmH17CKP8afWZ4AaABAg	0	0	2018-11-26 00:01:51	M M	You cannot fit the whole world into Europe and the US. We have to make their countries better. WATCH <a href="https://www.youtube.com/watch?v=LPjzfGChGlE">https://www.youtube.com/watch?v=LPjzfGChGlE</a>	UCQx5xCqZIHYwGdymrZkr8tw	http://www.youtube.com/channel/UCQx5xCqZIHYwGdymrZkr8tw	0		
UgxXxTva1ol2MjdYkbF4AaABAg	0	0	2018-11-26 00:01:32	Pelt Down Posse	San Diego needs to organize their militia, line up and open fire on those thugs! Problem solved!	UCp4mmuBB3NQhT4MlXJp8vIg	http://www.youtube.com/channel/UCp4mmuBB3NQhT4MlXJp8vIg	0		
UgzbUG9Ib03KMI1yGwx4AaABAg	0	1	2018-11-26 00:01:19	Merouane Kh	So those are the doctors and engineers and pilots and teachers that will build &amp; help usa if they enter	UCNGzDyqz1p7Xx3DHmgFo8Mg	http://www.youtube.com/channel/UCNGzDyqz1p7Xx3DHmgFo8Mg	0		
UgxZCSx84SK-2A1njXZ4AaABAg	0	0	2018-11-26 00:01:19	Angelica Ibarra	Soon here will be like Germany after great invasion no more ,good pay jobs for no one unfortunately that&#39;s going to happen soon	UChsAJofyMjPdeHdM44z_MTA	http://www.youtube.com/channel/UChsAJofyMjPdeHdM44z_MTA	0		
UgwgLm48PQE8wxWFvRl4AaABAg	0	1	2018-11-26 00:01:10	Kdog	Mexican nationalist don&#39;t want them in thier country either, they were fighting them to get them. out of thier country the last few days.	UCtceLDnMVXKAaEeKsj5UEVQ	http://www.youtube.com/channel/UCtceLDnMVXKAaEeKsj5UEVQ	0		
UgzhagvRi825tA6YVvR4AaABAg	0	1	2018-11-26 00:00:54	R Watson	Where&#39;s th SNIPERS.	UC6dAA6eM6LlD05FpqjLr8OA	http://www.youtube.com/channel/UC6dAA6eM6LlD05FpqjLr8OA	0		
UgwfgoysSqtPC6AZZQV4AaABAg	0	0	2018-11-26 00:00:51	Carlos Cunba	Let them come. <br />There are too many vacant land and houses in Detroit. They can build cars at $2/hour.	UCeiX11LYBhlSvR7FbP71kEg	http://www.youtube.com/channel/UCeiX11LYBhlSvR7FbP71kEg	0		
Ugxw0oszczT44w-nmmx4AaABAg	2	1	2018-11-26 00:00:44	Mr. Bipolar	This is why we need a wall. This is madness	UCHhksXymWInDB22i3vL34RQ	http://www.youtube.com/channel/UCHhksXymWInDB22i3vL34RQ	0		
Ugxw0oszczT44w-nmmx4AaABAg.8o5MI1vWyvL8o5MpSdjxd7		0	2018-11-26 00:05:26	Mr. Bipolar	+Kdog it's a start and it needs to be finished. If not this country will be taken over by illegals.	UCHhksXymWInDB22i3vL34RQ	http://www.youtube.com/channel/UCHhksXymWInDB22i3vL34RQ	1	Ugxw0oszczT44w-nmmx4AaABAg	Mr. Bipolar
Ugxw0oszczT44w-nmmx4AaABAg.8o5MI1vWyvL8o5MQiF36v4		1	2018-11-26 00:01:55	Kdog	the wall is what stopped them, well the start of trumps wall. stopped them.	UCtceLDnMVXKAaEeKsj5UEVQ	http://www.youtube.com/channel/UCtceLDnMVXKAaEeKsj5UEVQ	1	Ugxw0oszczT44w-nmmx4AaABAg	Mr. Bipolar
Ugy6YvUMEQwg0gFfNDJ4AaABAg	0	0	2018-11-26 00:00:24	R Watson	why is th FAKE MEDIA AND DEMOCRATS COVERING FOR NON AMERICANS WHY DOES DEMOCRATS CARE MORE FOR ILLEGALS OVER AMERICANS.	UC6dAA6eM6LlD05FpqjLr8OA	http://www.youtube.com/channel/UC6dAA6eM6LlD05FpqjLr8OA	0		
UgxdDc_b0RVPVBhagUd4AaABAg	0	0	2018-11-26 00:00:17	Geo Dori	These people are composed of criminals, smugglers, drug peddlers, and gangs these aren&#39;t people who are good for the economic growth of country. Throwing stones and shouting as if they own USA is a mere fact that this was invasion.	UCwnWD5u1k51A_uIHmLZYQ6A	http://www.youtube.com/channel/UCwnWD5u1k51A_uIHmLZYQ6A	0		
UgwsmEm3FPGo3aB_qCh4AaABAg	0	2	2018-11-26 00:00:12	The Wraith	I have to admit...I&#39;m with Trump on this one.	UCLlndRIhDhbCqd1MeHklSCg	http://www.youtube.com/channel/UCLlndRIhDhbCqd1MeHklSCg	0		
Ugxk8jCtrTEbSUxw8n54AaABAg	0	0	2018-11-26 00:00:06	Fasustina Smith	BBC...HATED IN U.K.<br />for their lies and spin.<br />covering for criminal invasion in U.K.<br />THE BRITS...HATE BBC....!! LEFTVWING. BS. !!! LIKE CNN..	UCYEbC-OcMXaD4VTeEoZA_rA	http://www.youtube.com/channel/UCYEbC-OcMXaD4VTeEoZA_rA	0		
UgzcPDQ53UJDyZrwbeh4AaABAg	0	0	2018-11-25 23:59:37	Dwayne Taylor	Why does this remind me of the Migrant that sought asylum through out Europe earlier this year...there&#39;s a pattern developing here..	UC2B8crWWA2NmrPfRZWcJvUw	http://www.youtube.com/channel/UC2B8crWWA2NmrPfRZWcJvUw	0		
Ugwx65nPVu3_ZrHB_x94AaABAg	0	0	2018-11-25 23:59:10	Art Grover	DILLY DILLY IMAGRENT MOFOS	UCj9gMD-8CS8ZXNdRfm7LzCA	http://www.youtube.com/channel/UCj9gMD-8CS8ZXNdRfm7LzCA	0		
UgzIFW6XmYJf4idoQAN4AaABAg	1	0	2018-11-25 23:58:20	Shaun Wilson	Why aren&#39;t you showing them breaking through?        <a href="https://www.youtube.com/watch?v=0PXsh5ZA1GU%C2%A0%C2%A0%C2%A0%C2%A0%C2%A0%C2%A0%C2%A0%C2%A0%C2%A0">https://www.youtube.com/watch?v=0PXsh5ZA1GU         </a> GO TO THE REAL NEWS!	UC14F43c9eQQUGzQ4mVP602Q	http://www.youtube.com/channel/UC14F43c9eQQUGzQ4mVP602Q	0		
UgzIFW6XmYJf4idoQAN4AaABAg.8o5M0T7wkLS8o5MWbX1kg2		0	2018-11-26 00:02:43	Kdog	they broke through the old wall, not trumps new wall that was started.	UCtceLDnMVXKAaEeKsj5UEVQ	http://www.youtube.com/channel/UCtceLDnMVXKAaEeKsj5UEVQ	1	UgzIFW6XmYJf4idoQAN4AaABAg	Shaun Wilson
UgwWvKxhT649gxGsqmx4AaABAg	0	0	2018-11-25 23:58:04	FincaDelSol PR	This is a invasion! Secure the border by all means necessary!!!	UCNDqAI7U4UC1cNKqAIFjjpw	http://www.youtube.com/channel/UCNDqAI7U4UC1cNKqAIFjjpw	0		
UgwfFDMGUN-m4vhUmaJ4AaABAg	0	0	2018-11-25 23:58:03	Auggie	MAGA 2020	UCy1oAw4dZ-vGtoEfYYvHtzA	http://www.youtube.com/channel/UCy1oAw4dZ-vGtoEfYYvHtzA	0		
Ugw1Tpx-yoh4zpwRWG94AaABAg	1	0	2018-11-25 23:58:00	Joli Lucas	<a href="https://youtu.be/e84rklMtKRs">https://youtu.be/e84rklMtKRs</a> ,a man here says they will try cross tonight !!	UC_kk5GKM_XGKSsiNewCqrYg	http://www.youtube.com/channel/UC_kk5GKM_XGKSsiNewCqrYg	0		
Ugw1Tpx-yoh4zpwRWG94AaABAg.8o5Lz3a7-9O8o5MaFf8zvr		0	2018-11-26 00:03:21	Kdog	they will try and fail, our military is armed with night vision and infrared sensors	UCtceLDnMVXKAaEeKsj5UEVQ	http://www.youtube.com/channel/UCtceLDnMVXKAaEeKsj5UEVQ	1	Ugw1Tpx-yoh4zpwRWG94AaABAg	Joli Lucas
UgzHm-3LSSjq5JHXbgx4AaABAg	0	0	2018-11-25 23:57:57	Maikel Parra	Good	UC67-pA32_xcCuxZGL0APdew	http://www.youtube.com/channel/UC67-pA32_xcCuxZGL0APdew	0		
Ugyvwl-xPTcRZCmgrJZ4AaABAg	1	0	2018-11-25 23:57:30	Jj Gf	History will judge the US for actions like this,sad day.	UCT281zi3CgLsQ0w19D_4J0w	http://www.youtube.com/channel/UCT281zi3CgLsQ0w19D_4J0w	0		
Ugyvwl-xPTcRZCmgrJZ4AaABAg.8o5LvOUyTDn8o5Mff0cp_q		0	2018-11-26 00:04:05	Kdog	democratic history will be taught that this is mean and cruel, truth is this is what's needed if we want to maintain law and order in our country.	UCtceLDnMVXKAaEeKsj5UEVQ	http://www.youtube.com/channel/UCtceLDnMVXKAaEeKsj5UEVQ	1	Ugyvwl-xPTcRZCmgrJZ4AaABAg	Jj Gf
UgwHuQG-XMliMrJ7w814AaABAg	0	1	2018-11-25 23:57:19	Real Talk	No they took off running for the Border they&#39;re just showing these little pictures why don&#39;t they show the real video about the American side had to spray pepper spray and gas because they were climbing over the fence why don&#39;t you show that straight b*<b>****</b>	UCqMHlcdXIj-V_dsOuYRKSDQ	http://www.youtube.com/channel/UCqMHlcdXIj-V_dsOuYRKSDQ	0		
UgzaB2QVpfv6x6H2L6x4AaABAg	0	0	2018-11-25 23:56:58	Larry Mennucci	I advise they stop, don&#39;t matter how many woman and children you idiots show, the military will open fire ,. With real bullets, you stupid idiots ,are the ones who will be responsible for any deaths, you fake news morons	UCcz49g6_MuVz1KXbAyaYZOA	http://www.youtube.com/channel/UCcz49g6_MuVz1KXbAyaYZOA	0		
Ugzq0JtCS8ytJFTezNB4AaABAg	0	0	2018-11-25 23:56:51	TyBritt1829	If they put this effort and determination into making their own homes (and lives) better, would it have made a difference?	UCHY-NuOAjxYlX-xApT2Vb7A	http://www.youtube.com/channel/UCHY-NuOAjxYlX-xApT2Vb7A	0		
Ugyb2jOVL7oS1p9CzyJ4AaABAg	0	0	2018-11-25 23:56:39	Kim Brown	GO HOME !!!	UCad2bqmfNgyGE91RxN2JWLA	http://www.youtube.com/channel/UCad2bqmfNgyGE91RxN2JWLA	0		
Ugz4ja14SfO4bNdYtx94AaABAg	0	0	2018-11-25 23:56:38	Cat Cowboy	Open fire	UCHB069JumC9_8ig5b2zNm-Q	http://www.youtube.com/channel/UCHB069JumC9_8ig5b2zNm-Q	0		
UgwKFJbj5EvYmZ2ktWt4AaABAg	0	0	2018-11-25 23:56:38	david jones	Keep it closed!	UCYBbkMnudD6d3_JFqPv3BbA	http://www.youtube.com/channel/UCYBbkMnudD6d3_JFqPv3BbA	0		
UgyCTRNneeurseMEe254AaABAg	0	0	2018-11-25 23:56:29	Kim Brown	THIS IS CRAZY !!!	UCad2bqmfNgyGE91RxN2JWLA	http://www.youtube.com/channel/UCad2bqmfNgyGE91RxN2JWLA	0		
UgwTEqa0QLUYbuIgGht4AaABAg	0	0	2018-11-25 23:56:10	Fasustina Smith	STOP CALLING IT A &quot;&quot;PROTEST&quot;&quot;<br /><br />STOP LYING...MSM...<br /><br />IT IS AND ATTACK ON OUR COUNTRY&#39;S BORDERS. ...BY CRIMINAL ALIENS..<br /><br />GO HOME BBC...!!<br /><br />YOUR OWN BRITS..!!<br />HATE YOUR LEFTY WING BIAS !!!<br /><br />BBC...COVERS UP...<br />FOR THE UK. CRIME. OF THEIR ALIEN INVADERS.	UCYEbC-OcMXaD4VTeEoZA_rA	http://www.youtube.com/channel/UCYEbC-OcMXaD4VTeEoZA_rA	0		
Ugy3ly-YNh3ajnLrfN54AaABAg	0	0	2018-11-25 23:55:55	Rationalistic	If any liberals assist or aid these invaders, the military should take them out!	UC2nWuOvmcF5Lw-SffV5f_mA	http://www.youtube.com/channel/UC2nWuOvmcF5Lw-SffV5f_mA	0		
UgwrxNZ6nA5raO7DmC94AaABAg	1	0	2018-11-25 23:55:41	TalkIsCheap 90sBaby	So we let the East Indians come take our business § properties but don’t want ppl who just want better jibs &amp; living for their children !!	UCVqaNHyS0bKnE5TqWSlh60A	http://www.youtube.com/channel/UCVqaNHyS0bKnE5TqWSlh60A	0		
UgwrxNZ6nA5raO7DmC94AaABAg.8o5Li0xOY3e8o5Mmo-Hu4n		0	2018-11-26 00:05:04	Kdog	east Indians came in legally(not all but most).	UCtceLDnMVXKAaEeKsj5UEVQ	http://www.youtube.com/channel/UCtceLDnMVXKAaEeKsj5UEVQ	1	UgwrxNZ6nA5raO7DmC94AaABAg	TalkIsCheap 90sBaby
UgwwlCX7A-8qDTpYJpZ4AaABAg	0	0	2018-11-25 23:55:39	Chris M	American HOMLESS men first!!!!! these invaders go home!!!	UCuOE9YFZaaVIAnwcvPFWetg	http://www.youtube.com/channel/UCuOE9YFZaaVIAnwcvPFWetg	0		
UgyaOEQvtaticrVWEd14AaABAg	0	0	2018-11-25 23:55:31	Luis Avila	This is an invasion	UCcnYsKDNzNW9TuRY3Bv65XQ	http://www.youtube.com/channel/UCcnYsKDNzNW9TuRY3Bv65XQ	0		
UgyXUtQqkfXd1x53_bd4AaABAg	0	1	2018-11-25 23:55:02	ChristSalvation	God is judging all in these last days ! <br />Want proof?! ,Read !<br />As soon as your anti-christ swindler politicians entered the government started changing the laws of god , by endorsing their secular avarice through Hollywood’s sexual immorality and idolatry <br />Including the contentious debate’s about secular LGBTQ and Abortion ... <br />God has seen you unbelief ! <br />And is in complete control of the weather you are all witnessing ! <br />The plague’s and calamity’s occurring will only get worse ! <br />Because your secular nation is forgetting <br />God, your global economic social development is far from excelling ! <br />Read the proof! <br />•Matthew <a href="https://www.youtube.com/watch?v=SNWic0kGH-E&amp;t=12m25s">12:25</a>,25 But Jesus knew their thoughts, and said to them: “Every kingdom divided against itself is brought to desolation, and every city or house divided against itself will not stand. 26 If Satan casts out Satan, he is divided against himself. How then will his kingdom stand?<br />•Psalm <a href="https://www.youtube.com/watch?v=SNWic0kGH-E&amp;t=9m17s">9:17</a> ,17The wicked shall return to Sheol,<br />all the nations that forget God.<br />Believe and repent of your sins!, if you want to continue to see life ! <br /><br />•1st Corinthians 6:9-11,<br />9Or do you not know that the unrighteousb will not inherit the kingdom of God? Do not be deceived: neither the sexually immoral, nor idolaters, nor adulterers, nor men who practice homosexuality,c 10nor thieves, nor the greedy, nor drunkards, nor revilers, nor swindlers will inherit the kingdom of God. 11And such were some of you. But you were washed, you were sanctified, you were justified in the name of the Lord Jesus Christ and by the Spirit of our God<br />Repent or Perish<br />•Luke 13:5,5No, I tell you; but unless you repent, you will all likewise perish.”	UCDf4wwqITqU5JT-5L1e-RDQ	http://www.youtube.com/channel/UCDf4wwqITqU5JT-5L1e-RDQ	0		
UgyVOsrsE_Aca_BWnlN4AaABAg	0	0	2018-11-25 23:54:46	Trufflets Anon	What a waste of time and money process the asylum applications ASAP and who is not eligible send them straight back, They are going to a port of entry as told and NO they don&#39;t have to accept asylum in Mexico as they have the same cartels gangs etc there, the money Trump has wasted could have been used to process quickly, open as many courts to hear there cases and boom deport immediately this is just grandstanding and costing a bloody fortune	UCRGfRXECHUdKJq7RwLO-aJQ	http://www.youtube.com/channel/UCRGfRXECHUdKJq7RwLO-aJQ	0		
Ugw50B7lb-vafSBogP94AaABAg	0	1	2018-11-25 23:54:38	Roger Lawrence	Good! Protect the United States	UC5Ej9O_jlPt5f7ekTPzO7sw	http://www.youtube.com/channel/UC5Ej9O_jlPt5f7ekTPzO7sw	0		
Ugyt7f1aKctcWIjW0-14AaABAg	0	0	2018-11-25 23:54:36	vdjpepper ,com	Someone was watching the movie bien in war LA	UC4pjWmdBBvSszn6MYWJkyXg	http://www.youtube.com/channel/UC4pjWmdBBvSszn6MYWJkyXg	0		
UgwnMEQaluTZZYwmU0V4AaABAg	0	0	2018-11-25 23:54:04	Mirta Cardona	Sik people comino in that caraban🤧🤬🖐	UCHs1-KxJjl6YT_cemDaOFZQ	http://www.youtube.com/channel/UCHs1-KxJjl6YT_cemDaOFZQ	0		
UgzdKBsfHVdV1IvNE3J4AaABAg	0	0	2018-11-25 23:53:54	B Pit	And CNN&#39;S Jim acasta told Trump this wasn&#39;t real, these people are Invaders! Once again Trump&#39;s right! Fake news CBS just as bad as CNN ! Gaslighting! Look it up.	UCxV8EJXcMRvM_TlXjxvqY3Q	http://www.youtube.com/channel/UCxV8EJXcMRvM_TlXjxvqY3Q	0		
UgzERcI5jQMjPwIi7cR4AaABAg	0	0	2018-11-25 23:53:42	DasPoop2012	CBS has to hire a BBC reporter for a US story? Really nickel and dime outfit since all the diddling by Rose&amp;60 minutes	UCSVwAi-SW0PxABwuc3jbs8g	http://www.youtube.com/channel/UCSVwAi-SW0PxABwuc3jbs8g	0		
Ugyu0r9uzYdWauJ_hzJ4AaABAg	0	0	2018-11-25 23:53:29	Israel Kelley	We demand for u to let us break into your country I white devils	UCLe31PgSpICTFg6iVlP-SiA	http://www.youtube.com/channel/UCLe31PgSpICTFg6iVlP-SiA	0		
UgxxpMDXKUdc2TufrHR4AaABAg	0	1	2018-11-25 23:53:29	Mr. X	I hope they all stay in Hollywood and Belair	UCNj5CpFg5SGd6PaGIc5IlGQ	http://www.youtube.com/channel/UCNj5CpFg5SGd6PaGIc5IlGQ	0		
Ugxf3ol4lTBs6CquNIp4AaABAg	0	1	2018-11-25 23:52:56	THE GREEN MACHINE	Looks like Israel	UC-z6UaZsVvMn5HY5EjPFlPw	http://www.youtube.com/channel/UC-z6UaZsVvMn5HY5EjPFlPw	0		
UgyaZCgjARWmRWFeBdx4AaABAg	0	0	2018-11-25 23:52:54	101 Life	It is high time to close the border! ! These ARE NOT IMMIGRANTS. THIS IS INVASION OF OUR BORDER !!!!! Get it right , people! !	UC0rsEEmWIhf15oBpO4nn6Ow	http://www.youtube.com/channel/UC0rsEEmWIhf15oBpO4nn6Ow	0		
Ugxehfdh1T2GQtpgYj54AaABAg	1	1	2018-11-25 23:52:48	Chris Gee	I&#39;m against trump usually, but hes handling this very well. Cheers👍	UCjM0pMnupEXrLsvtybSBjMA	http://www.youtube.com/channel/UCjM0pMnupEXrLsvtybSBjMA	0		
Ugxehfdh1T2GQtpgYj54AaABAg.8o5LNyybgPi8o5MtSE0rGv		0	2018-11-26 00:05:58	Kdog	what? why?	UCtceLDnMVXKAaEeKsj5UEVQ	http://www.youtube.com/channel/UCtceLDnMVXKAaEeKsj5UEVQ	1	Ugxehfdh1T2GQtpgYj54AaABAg	Chris Gee
Ugw-QMo-pQFynYTLbT54AaABAg	1	0	2018-11-25 23:52:19	Toby Thompson	Wow everyone in the comments are incredibly ignorant. Unreal	UCKyyrrovwaYYxfhoxIcTGlg	http://www.youtube.com/channel/UCKyyrrovwaYYxfhoxIcTGlg	0		
Ugw-QMo-pQFynYTLbT54AaABAg.8o5LKPjQ5Tw8o5N-asXcd0		0	2018-11-26 00:06:57	Kdog	ignorant about what? these are the people that don't want to come in the right way like every other immigrant that came in before them.. why should they get a pass?	UCtceLDnMVXKAaEeKsj5UEVQ	http://www.youtube.com/channel/UCtceLDnMVXKAaEeKsj5UEVQ	1	Ugw-QMo-pQFynYTLbT54AaABAg	Toby Thompson
